0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1666666666666667,0.6666666666666666,0.1666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0
0.125,0.375,0.375,0.125,0,0,0,0,0,0,0,0,0,0,0,0
0.07777777777777778,0.3555555555555556,0.1333333333333333,0.3555555555555556,0.07777777777777778,0,0,0,0,0,0,0,0,0,0,0
0.06597222222222222,0.2604166666666667,0.1736111111111111,0.1736111111111111,0.2604166666666667,0.06597222222222222,0,0,0,0,0,0,0,0,0,0
0.04880952380952381,0.2571428571428571,0.03214285714285714,0.3238095238095238,0.03214285714285714,0.2571428571428571,0.04880952380952381,0,0,0,0,0,0,0,0,0
0.04346064814814815,0.2070023148148148,0.07656250000000001,0.172974537037037,0.172974537037037,0.07656250000000001,0.2070023148148148,0.04346064814814815,0,0,0,0,0,0,0,0
0.03488536155202822,0.207689594356261,-0.0327336860670194,0.3702292768959435,-0.1601410934744268,0.3702292768959435,-0.0327336860670194,0.207689594356261,0.03488536155202822,0,0,0,0,0,0,0
0.03188616071428572,0.1756808035714286,0.01205357142857143,0.2158928571428571,0.06448660714285714,0.06448660714285714,0.2158928571428571,0.01205357142857143,0.1756808035714286,0.03188616071428572,0,0,0,0,0,0
0.02683414836192614,0.1775359414248303,-0.08104357062690395,0.4549462882796216,-0.4351551226551226,0.7137646304312971,-0.4351551226551226,0.4549462882796216,-0.08104357062690395,0.1775359414248303,0.02683414836192614,0,0,0,0,0
0.02493323091196355,0.1548553585207231,-0.03716923179379777,0.2896582547949735,-0.110178089175485,0.1779004767416226,0.1779004767416226,-0.110178089175485,0.2896582547949735,-0.03716923179379777,0.1548553585207231,0.02493323091196355,0,0,0,0
0.02163948749663035,0.1570361067503925,-0.1203219637505352,0.5664988979274693,-0.816505637219923,1.387759668902526,-1.39221312021312,1.387759668902526,-0.816505637219923,0.5664988979274693,-0.1203219637505352,0.1570361067503925,0.02163948749663035,0,0,0
0.02033471910512358,0.1398760852657854,-0.07771187028841418,0.3878961542438829,-0.3769238163321176,0.5136761795561554,-0.1071474515504153,-0.1071474515504153,0.5136761795561554,-0.3769238163321176,0.3878961542438829,-0.07771187028841418,0.1398760852657854,0.02033471910512358,0,0
0.01803447121579838,0.142087794692733,-0.1540253470523532,0.6997489104402684,-1.323997605646525,2.524077754435779,-3.357864489505693,3.903877022839986,-3.357864489505693,2.524077754435779,-1.323997605646525,0.6997489104402684,-0.1540253470523532,0.142087794692733,0.01803447121579838,0
0.01708729977162594,0.1285073786774052,-0.1127229050595052,0.5070427082102236,-0.7562931148441402,1.191360349506799,-0.9680052114962481,0.4930234952338398,0.4930234952338398,-0.9680052114962481,1.191360349506799,-0.7562931148441402,0.5070427082102236,-0.1127229050595052,0.1285073786774052,0.01708729977162594
